pointDistance, pathLength, DFSVisit, BFSVisit, AStarVisit,,,,,,,,,,,,,
140.00714,1229,4260,1718,4307,,,,,,,,,,,,,
140.00714,1617,8135,7539,9780,,,,,,,,,,,,,
140.00714,1811,9420,4132,9427,,,,,,,,,,,,,
140.00714,1397,1835,3117,2083,,,,,,,,,,,,,
140.00714,2957,4744,5689,4352,,,,,,,,,,,,,
140.00714,2025,2425,4637,9091,,,,,,,,,,,,,
140.00714,1555,8684,3201,3064,,,,,,,,,,,,,
140.00714,2479,4244,4945,7948,,,,,,,,,,,,,
140.00714,2861,8887,6738,3724,,,,,,,,,,,,,
140.00714,2017,9645,3680,2910,,,,,,,,,,,,,
140.00714,3803,7099,9946,6418,,,,,,,,,,,,,
140.00714,3471,4923,9223,4352,,,,,,,,,,,,,
140.00714,1999,2590,5292,6802,,,,,,,,,,,,,
140.00714,3571,7051,9315,7887,,,,,,,,,,,,,
140.00714,1377,6697,2198,6652,,,,,,,,,,,,,
140.00714,2255,9147,4359,9150,,,,,,,,,,,,,
140.00714,1751,8109,4359,7802,,,,,,,,,,,,,
140.00714,3849,7629,9924,7463,,,,,,,,,,,,,
140.00714,1937,2166,3137,5729,,,,,,,,,,,,,
140.00714,2723,7937,6177,4433,,,,,,,,,,,,,
140.00714,3435,7297,9751,6090,,,,,,,,,,,,,
140.00714,1801,2271,3746,2128,,,,,,,,,,,,,
140.00714,3401,5785,8868,5850,,,,,,,,,,,,,
140.00714,2267,7053,4317,8766,,,,,,,,,,,,,
140.00714,2765,7180,8338,5098,,,,,,,,,,,,,
140.00714,2539,6266,7437,7831,,,,,,,,,,,,,
140.00714,2649,3635,6336,3496,,,,,,,,,,,,,
140.00714,2585,3496,6219,9390,,,,,,,,,,,,,
140.00714,2045,2886,6205,5868,,,,,,,,,,,,,
140.00714,1233,1628,2292,8877,,,,,,,,,,,,,
140.00714,1289,1659,2049,1715,,,,,,,,,,,,,
140.00714,1737,4900,7960,5488,,,,,,,,,,,,,
140.00714,2975,8705,6859,8965,,,,,,,,,,,,,
140.00714,2699,8472,5418,8398,,,,,,,,,,,,,
140.00714,1595,3461,3923,3489,,,,,,,,,,,,,
140.00714,3191,5405,6972,5817,,,,,,,,,,,,,
140.00714,2031,2590,3872,9233,,,,,,,,,,,,,
140.00714,1211,5421,2372,1589,,,,,,,,,,,,,
140.00714,2749,4169,6950,5235,,,,,,,,,,,,,
140.00714,1223,3643,2366,9741,,,,,,,,,,,,,
140.00714,1519,9678,3059,9430,,,,,,,,,,,,,
140.00714,3255,4989,7607,5603,,,,,,,,,,,,,
140.00714,2027,9565,3707,4993,,,,,,,,,,,,,
140.00714,2345,9525,4146,2919,,,,,,,,,,,,,
140.00714,2579,8672,4704,4050,,,,,,,,,,,,,
140.00714,1615,7314,3809,9650,,,,,,,,,,,,,
140.00714,3539,6375,9973,6116,,,,,,,,,,,,,
140.00714,1649,7547,2707,7513,,,,,,,,,,,,,
140.00714,2477,7331,9933,9136,,,,,,,,,,,,,
140.00714,1545,5609,2166,5678,,,,,,,,,,,,,
140.00714,3147,7098,8715,6622,,,,,,,,,,,,,
140.00714,2311,9520,4761,8444,,,,,,,,,,,,,
140.00714,3727,8141,9542,7868,,,,,,,,,,,,,
140.00714,1237,3023,2867,9602,,,,,,,,,,,,,
140.00714,2023,6235,4357,5699,,,,,,,,,,,,,
140.00714,2189,9231,5075,5543,,,,,,,,,,,,,
140.00714,2439,3194,6800,5307,,,,,,,,,,,,,
140.00714,1583,8417,4578,2002,,,,,,,,,,,,,
140.00714,1227,1509,2172,1424,,,,,,,,,,,,,
140.00714,1699,3624,3030,3303,,,,,,,,,,,,,
140.00714,2239,8298,5611,3212,,,,,,,,,,,,,
140.00714,1749,8739,3924,2498,,,,,,,,,,,,,
140.00714,2625,9127,5181,4487,,,,,,,,,,,,,
140.00714,2387,3778,5742,7386,,,,,,,,,,,,,
140.00714,4359,7261,9301,6374,,,,,,,,,,,,,
140.00714,2283,2634,4279,4383,,,,,,,,,,,,,
140.00714,1609,8590,3161,8974,,,,,,,,,,,,,
140.00714,2333,5780,4576,3516,,,,,,,,,,,,,
140.00714,2477,3400,6104,9298,,,,,,,,,,,,,
140.00714,1277,3040,2872,8236,,,,,,,,,,,,,
140.00714,4723,7092,9679,7157,,,,,,,,,,,,,
140.00714,1841,8655,4078,8552,,,,,,,,,,,,,
140.00714,1671,8059,3973,9275,,,,,,,,,,,,,
140.00714,2427,4986,5675,3051,,,,,,,,,,,,,
140.00714,3919,8841,8876,5993,,,,,,,,,,,,,
140.00714,2147,3036,4396,8368,,,,,,,,,,,,,
140.00714,3833,7328,9713,9011,,,,,,,,,,,,,
140.00714,1093,9384,2136,1820,,,,,,,,,,,,,
140.00714,3383,9318,6947,7150,,,,,,,,,,,,,
140.00714,1451,6262,3098,6577,,,,,,,,,,,,,
140.00714,2477,8932,5421,3097,,,,,,,,,,,,,
140.00714,3077,7840,7819,6217,,,,,,,,,,,,,
140.00714,2351,9137,5584,9040,,,,,,,,,,,,,
140.00714,2697,3330,6060,4905,,,,,,,,,,,,,
140.00714,3285,4515,5771,4839,,,,,,,,,,,,,
140.00714,2441,3702,4805,9486,,,,,,,,,,,,,
140.00714,2799,5311,4994,5907,,,,,,,,,,,,,
140.00714,3733,5632,9973,6434,,,,,,,,,,,,,
140.00714,3897,5973,8448,7178,,,,,,,,,,,,,
140.00714,2805,8338,7579,7891,,,,,,,,,,,,,
140.00714,1527,9697,2347,1970,,,,,,,,,,,,,
140.00714,3535,7860,8029,7860,,,,,,,,,,,,,
140.00714,3535,5131,6531,4791,,,,,,,,,,,,,
140.00714,4171,5679,9054,6602,,,,,,,,,,,,,
140.00714,1899,8762,7546,2316,,,,,,,,,,,,,
140.00714,2379,8962,6307,3272,,,,,,,,,,,,,
140.00714,1963,2763,4178,5612,,,,,,,,,,,,,
140.00714,1971,2768,3668,8828,,,,,,,,,,,,,
140.00714,2451,8575,5967,8817,,,,,,,,,,,,,
140.00714,1821,2150,3026,6488,,,,,,,,,,,,,
140.00714,2863,4079,6319,8405,,,,,,,,,,,,,
140.00714,2759,4413,5750,3728,,,,,,,,,,,,,
140.00714,2535,3528,5848,4779,,,,,,,,,,,,,
140.00714,1373,1803,3585,3168,,,,,,,,,,,,,
140.00714,2261,5733,5660,5922,,,,,,,,,,,,,
140.00714,1877,5821,3433,9690,,,,,,,,,,,,,
140.00714,2303,3884,4931,8534,,,,,,,,,,,,,
140.00714,3295,4791,6733,7627,,,,,,,,,,,,,
140.00714,1783,2915,3240,2519,,,,,,,,,,,,,
140.00714,2433,8333,5288,3999,,,,,,,,,,,,,
140.00714,907,9527,1814,9819,,,,,,,,,,,,,
140.00714,2269,7181,5660,4299,,,,,,,,,,,,,
140.00714,2239,7756,5719,5676,,,,,,,,,,,,,
140.00714,1181,3548,7052,4144,,,,,,,,,,,,,
140.00714,1911,3781,4974,3438,,,,,,,,,,,,,
140.00714,1867,2599,3896,2706,,,,,,,,,,,,,
140.00714,2933,4136,6013,4513,,,,,,,,,,,,,
140.00714,2365,7414,7730,7780,,,,,,,,,,,,,
140.00714,3369,5705,9381,6156,,,,,,,,,,,,,
140.00714,2263,2638,4696,9118,,,,,,,,,,,,,
140.00714,2251,3022,4506,3502,,,,,,,,,,,,,
140.00714,3395,4541,8296,4186,,,,,,,,,,,,,
140.00714,2591,3699,7229,5024,,,,,,,,,,,,,
140.00714,2995,7122,9528,4992,,,,,,,,,,,,,
140.00714,2711,4843,5888,7035,,,,,,,,,,,,,
140.00714,1759,9523,3184,2963,,,,,,,,,,,,,
140.00714,3341,8364,8310,4189,,,,,,,,,,,,,
140.00714,3279,9259,9451,5747,,,,,,,,,,,,,
140.00714,3663,6395,8390,6544,,,,,,,,,,,,,
140.00714,1521,1957,2722,2227,,,,,,,,,,,,,
140.00714,1505,8192,3605,9081,,,,,,,,,,,,,
140.00714,1199,4204,6964,2659,,,,,,,,,,,,,
140.00714,1519,2656,3252,1926,,,,,,,,,,,,,
140.00714,2515,5574,7899,7146,,,,,,,,,,,,,
140.00714,1401,6419,1876,4959,,,,,,,,,,,,,
140.00714,2513,4627,5939,8361,,,,,,,,,,,,,
140.00714,1913,2498,3525,7560,,,,,,,,,,,,,
140.00714,4533,8214,9411,7148,,,,,,,,,,,,,
140.00714,3459,6642,9999,5622,,,,,,,,,,,,,
140.00714,3629,5044,8647,6677,,,,,,,,,,,,,
140.00714,1609,9446,3784,7021,,,,,,,,,,,,,
140.00714,755,1154,1330,797,,,,,,,,,,,,,
140.00714,2855,5715,8686,3864,,,,,,,,,,,,,
140.00714,1673,3638,4895,8047,,,,,,,,,,,,,
140.00714,2331,8463,4698,8482,,,,,,,,,,,,,
140.00714,3083,6599,8660,5023,,,,,,,,,,,,,
140.00714,3831,6803,8838,6047,,,,,,,,,,,,,
140.00714,3699,8115,9982,5943,,,,,,,,,,,,,
140.00714,2949,7025,7455,9323,,,,,,,,,,,,,
140.00714,3157,5005,8434,7984,,,,,,,,,,,,,
140.00714,1349,5942,2707,5432,,,,,,,,,,,,,
140.00714,1861,9061,5117,3139,,,,,,,,,,,,,
140.00714,2251,3024,9509,9193,,,,,,,,,,,,,
140.00714,3123,6850,7388,8297,,,,,,,,,,,,,
140.00714,2081,2769,4636,9486,,,,,,,,,,,,,
140.00714,3147,8133,8155,6970,,,,,,,,,,,,,
140.00714,3115,5106,6653,9011,,,,,,,,,,,,,
140.00714,2333,3221,4153,2793,,,,,,,,,,,,,
140.00714,2929,8856,6527,8936,,,,,,,,,,,,,
140.00714,2611,5841,6479,6070,,,,,,,,,,,,,
140.00714,2119,3322,4627,3079,,,,,,,,,,,,,
140.00714,2255,9354,5997,2688,,,,,,,,,,,,,
140.00714,2899,4288,7714,4316,,,,,,,,,,,,,
140.00714,3051,7548,7971,6149,,,,,,,,,,,,,
140.00714,1257,1487,1662,4428,,,,,,,,,,,,,
140.00714,2577,4390,6619,8358,,,,,,,,,,,,,
140.00714,4015,6609,9159,7315,,,,,,,,,,,,,
140.00714,2993,4972,6373,3863,,,,,,,,,,,,,
140.00714,1167,9197,2758,9208,,,,,,,,,,,,,
140.00714,2603,4240,6619,3308,,,,,,,,,,,,,
140.00714,1415,9878,3334,9495,,,,,,,,,,,,,
140.00714,1873,2364,4861,4126,,,,,,,,,,,,,
140.00714,1923,4528,4259,2498,,,,,,,,,,,,,
140.00714,1759,1986,3752,7031,,,,,,,,,,,,,
140.00714,1069,8108,2153,9570,,,,,,,,,,,,,
140.00714,2925,5570,8216,6345,,,,,,,,,,,,,
140.00714,1941,9097,4421,8952,,,,,,,,,,,,,
140.00714,2809,8820,5735,8134,,,,,,,,,,,,,
140.00714,1585,5123,3451,5180,,,,,,,,,,,,,
140.00714,2563,3970,7852,8033,,,,,,,,,,,,,
140.00714,2097,3053,3709,2729,,,,,,,,,,,,,
140.00714,1169,9745,2968,1439,,,,,,,,,,,,,
140.00714,2007,3330,3842,9418,,,,,,,,,,,,,
140.00714,2119,8145,4139,3278,,,,,,,,,,,,,
140.00714,2189,4945,6159,4894,,,,,,,,,,,,,
140.00714,1133,9813,2394,9841,,,,,,,,,,,,,
140.00714,3013,6778,8937,4833,,,,,,,,,,,,,
140.00714,1291,4055,2524,3958,,,,,,,,,,,,,
140.00714,931,1202,1492,9757,,,,,,,,,,,,,
140.00714,1191,4542,1913,1306,,,,,,,,,,,,,
140.00714,3531,6233,9384,5767,,,,,,,,,,,,,
140.00714,2869,4934,5964,4626,,,,,,,,,,,,,
140.00714,2951,6314,7372,6897,,,,,,,,,,,,,
140.00714,3351,8810,8344,4970,,,,,,,,,,,,,
140.00714,1327,1896,2137,1808,,,,,,,,,,,,,
140.00714,1285,9744,2200,9735,,,,,,,,,,,,,
140.00714,3523,9076,8791,4688,,,,,,,,,,,,,
140.00714,835,909,1254,4367,,,,,,,,,,,,,
140.00714,2627,7223,7073,6169,,,,,,,,,,,,,
140.00714,1675,9548,3417,6683,,,,,,,,,,,,,
140.00714,2917,5242,7218,7536,,,,,,,,,,,,,
140.00714,1243,3582,4986,9277,,,,,,,,,,,,,
140.00714,2397,3381,4456,3467,,,,,,,,,,,,,
140.00714,1601,9495,9202,4895,,,,,,,,,,,,,
140.00714,1227,1429,2292,1368,,,,,,,,,,,,,
140.00714,1129,3566,2225,7531,,,,,,,,,,,,,
140.00714,1861,9601,3098,4236,,,,,,,,,,,,,
140.00714,3411,5365,9508,7332,,,,,,,,,,,,,
140.00714,1633,6068,4699,5616,,,,,,,,,,,,,
140.00714,2151,2639,6044,5674,,,,,,,,,,,,,
140.00714,1643,9759,3216,9227,,,,,,,,,,,,,
140.00714,2327,8276,3913,8453,,,,,,,,,,,,,
140.00714,3033,4127,6105,4315,,,,,,,,,,,,,
140.00714,2601,8584,6077,7653,,,,,,,,,,,,,
140.00714,2067,9263,5626,3129,,,,,,,,,,,,,
140.00714,1149,9431,2169,1511,,,,,,,,,,,,,
140.00714,2609,3848,7352,6367,,,,,,,,,,,,,
140.00714,3147,7316,7367,5120,,,,,,,,,,,,,
140.00714,2387,2720,5158,7719,,,,,,,,,,,,,
140.00714,1995,3498,4689,2533,,,,,,,,,,,,,
140.00714,1785,3334,2726,2099,,,,,,,,,,,,,
140.00714,3523,7487,9045,8355,,,,,,,,,,,,,
140.00714,1435,2245,4545,3093,,,,,,,,,,,,,
140.00714,3821,8055,7849,5425,,,,,,,,,,,,,
140.00714,1065,8483,1948,9508,,,,,,,,,,,,,
140.00714,1949,9548,8197,9499,,,,,,,,,,,,,
140.00714,2231,4559,4857,8707,,,,,,,,,,,,,
140.00714,1475,5529,2805,9613,,,,,,,,,,,,,
140.00714,2095,6190,4120,5859,,,,,,,,,,,,,
140.00714,2439,9079,4122,2982,,,,,,,,,,,,,
140.00714,4113,6426,9821,8375,,,,,,,,,,,,,
140.00714,1685,9252,3225,4426,,,,,,,,,,,,,
140.00714,1623,9506,2738,9240,,,,,,,,,,,,,
140.00714,3059,8806,5966,8020,,,,,,,,,,,,,
140.00714,3141,8203,9635,6822,,,,,,,,,,,,,
140.00714,2151,2688,3793,4533,,,,,,,,,,,,,
140.00714,1301,1848,7320,2330,,,,,,,,,,,,,
140.00714,2971,8319,7716,6084,,,,,,,,,,,,,
140.00714,3083,7169,7841,8755,,,,,,,,,,,,,
140.00714,1749,9426,3424,9498,,,,,,,,,,,,,
140.00714,2673,3527,5681,8956,,,,,,,,,,,,,
140.00714,3701,8608,7251,6185,,,,,,,,,,,,,
140.00714,2353,5447,7377,6222,,,,,,,,,,,,,
140.00714,785,9820,1164,9934,,,,,,,,,,,,,
140.00714,3455,7221,8186,7362,,,,,,,,,,,,,
140.00714,963,1268,1487,1130,,,,,,,,,,,,,
140.00714,2253,8624,4547,8918,,,,,,,,,,,,,
140.00714,3187,4356,7595,4937,,,,,,,,,,,,,
140.00714,2349,3562,4331,3605,,,,,,,,,,,,,
140.00714,3347,6743,7862,6163,,,,,,,,,,,,,
140.00714,2291,4633,5461,7628,,,,,,,,,,,,,
140.00714,1819,4097,4675,7747,,,,,,,,,,,,,
140.00714,3209,7770,9007,4741,,,,,,,,,,,,,
140.00714,3191,4808,7343,7401,,,,,,,,,,,,,
140.00714,3301,7672,9234,7301,,,,,,,,,,,,,
140.00714,2967,4823,6026,7640,,,,,,,,,,,,,
140.00714,1921,5380,4438,5923,,,,,,,,,,,,,
140.00714,3613,5112,9281,6919,,,,,,,,,,,,,
140.00714,2779,3503,7931,6779,,,,,,,,,,,,,
140.00714,843,7488,1552,3359,,,,,,,,,,,,,
140.00714,2565,4944,7606,5707,,,,,,,,,,,,,
140.00714,3213,6121,8165,5611,,,,,,,,,,,,,
140.00714,2579,6607,6543,5188,,,,,,,,,,,,,
140.00714,1515,7563,2768,3763,,,,,,,,,,,,,
140.00714,2553,4565,4649,7929,,,,,,,,,,,,,
140.00714,3005,7606,6478,4837,,,,,,,,,,,,,
140.00714,1171,1248,2592,9559,,,,,,,,,,,,,
140.00714,1495,2387,2729,2451,,,,,,,,,,,,,
140.00714,2601,7220,6695,9038,,,,,,,,,,,,,
140.00714,1339,9337,7093,9590,,,,,,,,,,,,,
140.00714,2239,3346,4109,8765,,,,,,,,,,,,,
140.00714,1831,8526,4208,9406,,,,,,,,,,,,,
140.00714,2607,8859,6036,4621,,,,,,,,,,,,,
140.00714,2817,5280,5770,3825,,,,,,,,,,,,,
140.00714,2587,4784,4690,3450,,,,,,,,,,,,,
140.00714,1559,9475,2861,2598,,,,,,,,,,,,,
140.00714,3201,5788,8127,5092,,,,,,,,,,,,,
140.00714,1401,6988,2672,9795,,,,,,,,,,,,,
140.00714,1377,4893,8335,9548,,,,,,,,,,,,,
140.00714,3387,8165,8355,7221,,,,,,,,,,,,,
140.00714,3371,5847,8193,6219,,,,,,,,,,,,,
140.00714,1511,1667,2100,4763,,,,,,,,,,,,,
140.00714,3729,6056,8922,7534,,,,,,,,,,,,,
140.00714,2197,9583,5314,9707,,,,,,,,,,,,,
140.00714,2191,9420,4146,3075,,,,,,,,,,,,,
140.00714,1663,3669,8054,7772,,,,,,,,,,,,,
140.00714,1533,9589,9133,9608,,,,,,,,,,,,,
140.00714,2413,9134,9296,8592,,,,,,,,,,,,,
140.00714,2499,3677,6953,6808,,,,,,,,,,,,,
140.00714,3543,5012,7157,5428,,,,,,,,,,,,,
140.00714,3395,7813,8321,5481,,,,,,,,,,,,,
140.00714,3725,5347,8645,5134,,,,,,,,,,,,,
140.00714,3119,4286,6406,7982,,,,,,,,,,,,,
140.00714,2497,3731,7815,6709,,,,,,,,,,,,,
140.00714,1527,2327,3229,8510,,,,,,,,,,,,,
140.00714,2951,6004,6771,8727,,,,,,,,,,,,,
140.00714,2409,3819,5144,8573,,,,,,,,,,,,,
140.00714,2269,8529,5005,4130,,,,,,,,,,,,,
140.00714,1137,1478,2199,9556,,,,,,,,,,,,,
140.00714,1581,2957,3823,5114,,,,,,,,,,,,,
140.00714,3257,8730,6141,8076,,,,,,,,,,,,,
140.00714,1369,9116,3113,9465,,,,,,,,,,,,,
140.00714,1593,9485,2773,2190,,,,,,,,,,,,,
140.00714,3001,7285,6962,7605,,,,,,,,,,,,,
140.00714,3029,4381,9876,8263,,,,,,,,,,,,,
140.00714,4101,6144,9349,8606,,,,,,,,,,,,,
140.00714,2111,9501,3880,8804,,,,,,,,,,,,,
140.00714,2307,7828,7139,6343,,,,,,,,,,,,,
140.00714,1927,3280,3665,9352,,,,,,,,,,,,,
140.00714,3453,6800,9879,7168,,,,,,,,,,,,,
140.00714,2893,8739,6897,6900,,,,,,,,,,,,,
140.00714,3275,3939,7026,8007,,,,,,,,,,,,,
140.00714,2287,7629,5611,3934,,,,,,,,,,,,,
140.00714,3983,6838,8964,8257,,,,,,,,,,,,,
140.00714,1485,2916,9161,7599,,,,,,,,,,,,,
140.00714,2169,4413,5351,2783,,,,,,,,,,,,,
140.00714,1905,9521,2908,8593,,,,,,,,,,,,,
140.00714,4159,6186,9979,6537,,,,,,,,,,,,,
140.00714,1557,3230,3510,8255,,,,,,,,,,,,,
140.00714,2359,9106,4422,2921,,,,,,,,,,,,,
140.00714,2403,4517,5395,4536,,,,,,,,,,,,,
140.00714,2249,8806,3888,8948,,,,,,,,,,,,,
140.00714,1615,2131,6303,3353,,,,,,,,,,,,,
140.00714,3649,6212,9419,6835,,,,,,,,,,,,,
140.00714,1953,9061,3671,2550,,,,,,,,,,,,,
140.00714,1055,7601,1647,3402,,,,,,,,,,,,,
140.00714,1157,6080,1692,9849,,,,,,,,,,,,,
140.00714,2129,3879,4519,2755,,,,,,,,,,,,,
140.00714,2259,4165,5763,8981,,,,,,,,,,,,,
140.00714,1173,9757,2692,2367,,,,,,,,,,,,,
140.00714,3295,4941,7042,5495,,,,,,,,,,,,,
140.00714,2041,8851,5266,8559,,,,,,,,,,,,,
140.00714,2709,8425,6143,4207,,,,,,,,,,,,,
140.00714,1617,9452,3242,9013,,,,,,,,,,,,,
140.00714,1785,7824,3294,8958,,,,,,,,,,,,,
140.00714,2125,6655,6210,5164,,,,,,,,,,,,,
140.00714,3041,5889,6944,7404,,,,,,,,,,,,,
140.00714,3027,7413,8071,5620,,,,,,,,,,,,,
140.00714,2199,6083,4119,2765,,,,,,,,,,,,,
140.00714,1977,9631,3390,5916,,,,,,,,,,,,,
140.00714,1341,2822,2695,9724,,,,,,,,,,,,,
140.00714,1767,9667,3796,6154,,,,,,,,,,,,,
140.00714,1105,1366,1789,4405,,,,,,,,,,,,,
140.00714,3283,7245,9579,7936,,,,,,,,,,,,,
140.00714,2701,4009,7894,4463,,,,,,,,,,,,,
140.00714,2007,4922,6108,2948,,,,,,,,,,,,,
140.00714,2201,8344,9639,8364,,,,,,,,,,,,,
140.00714,3869,6439,9522,8735,,,,,,,,,,,,,
140.00714,2199,7990,9793,8649,,,,,,,,,,,,,
140.00714,3101,5018,8130,6880,,,,,,,,,,,,,
140.00714,2545,4750,5791,7950,,,,,,,,,,,,,
140.00714,3187,8220,8732,5233,,,,,,,,,,,,,
140.00714,3323,8561,9851,4598,,,,,,,,,,,,,
140.00714,3075,7345,9366,5879,,,,,,,,,,,,,
140.00714,3097,4433,9819,6835,,,,,,,,,,,,,
140.00714,2045,3511,4029,9545,,,,,,,,,,,,,
140.00714,2685,6451,6350,3801,,,,,,,,,,,,,
140.00714,1833,7445,5504,4045,,,,,,,,,,,,,
140.00714,2271,9448,5550,9205,,,,,,,,,,,,,
140.00714,2209,9125,5480,8914,,,,,,,,,,,,,
140.00714,2131,2585,3841,4047,,,,,,,,,,,,,
140.00714,2371,8305,5343,4440,,,,,,,,,,,,,
140.00714,1853,2941,3341,2940,,,,,,,,,,,,,
140.00714,1809,2147,4142,9414,,,,,,,,,,,,,
140.00714,2103,8206,4264,8574,,,,,,,,,,,,,
140.00714,3837,7449,8066,8295,,,,,,,,,,,,,
140.00714,4407,7828,9411,6792,,,,,,,,,,,,,
140.00714,2559,8272,6934,5328,,,,,,,,,,,,,
140.00714,2235,8754,4054,9049,,,,,,,,,,,,,
140.00714,1881,9470,4231,2255,,,,,,,,,,,,,
140.00714,3393,8083,9887,4606,,,,,,,,,,,,,
140.00714,1107,1371,1847,1333,,,,,,,,,,,,,
140.00714,2593,3747,4957,8697,,,,,,,,,,,,,
140.00714,2057,3074,4959,3859,,,,,,,,,,,,,
140.00714,1619,9602,2979,9524,,,,,,,,,,,,,
140.00714,2313,3398,5037,9209,,,,,,,,,,,,,
140.00714,2977,4733,6620,8303,,,,,,,,,,,,,
140.00714,2037,9427,5106,9297,,,,,,,,,,,,,
140.00714,2631,4313,5777,3072,,,,,,,,,,,,,
140.00714,2257,6670,4251,4718,,,,,,,,,,,,,
140.00714,1521,8503,3114,9073,,,,,,,,,,,,,
140.00714,1893,3757,3923,8755,,,,,,,,,,,,,
140.00714,3457,5613,9201,6089,,,,,,,,,,,,,
140.00714,1459,9499,3631,6890,,,,,,,,,,,,,
140.00714,2939,4043,5718,4392,,,,,,,,,,,,,
140.00714,2677,3590,7459,6173,,,,,,,,,,,,,
140.00714,1811,3052,3407,2815,,,,,,,,,,,,,
140.00714,2901,7907,7125,7403,,,,,,,,,,,,,
140.00714,2159,9387,4053,9234,,,,,,,,,,,,,
140.00714,3253,5617,7929,8763,,,,,,,,,,,,,
140.00714,2003,4519,4962,3101,,,,,,,,,,,,,
140.00714,3053,7822,7154,7432,,,,,,,,,,,,,
140.00714,2213,8152,5076,3938,,,,,,,,,,,,,
140.00714,3317,1477,6811,6700,,,,,,,,,,,,,
140.00714,2621,6574,6173,3521,,,,,,,,,,,,,
140.00714,3211,4404,5492,8546,,,,,,,,,,,,,
140.00714,3517,4462,8774,7971,,,,,,,,,,,,,
140.00714,2711,5860,8557,3804,,,,,,,,,,,,,
140.00714,2115,9763,5079,3570,,,,,,,,,,,,,
140.00714,2601,3793,5097,8615,,,,,,,,,,,,,
140.00714,2507,3793,4692,3825,,,,,,,,,,,,,
140.00714,2177,3568,5631,8442,,,,,,,,,,,,,
140.00714,1397,3455,2749,1680,,,,,,,,,,,,,
140.00714,1585,2227,2679,1924,,,,,,,,,,,,,
140.00714,2315,8921,5001,3537,,,,,,,,,,,,,
140.00714,2489,8355,5462,9260,,,,,,,,,,,,,
140.00714,2519,8356,4360,9107,,,,,,,,,,,,,
140.00714,2387,9390,9029,2883,,,,,,,,,,,,,
140.00714,2029,8886,3786,2763,,,,,,,,,,,,,
140.00714,2219,9281,4247,2871,,,,,,,,,,,,,
140.00714,2397,4901,6619,5189,,,,,,,,,,,,,
140.00714,1215,1518,2040,4369,,,,,,,,,,,,,
140.00714,3629,6532,9871,7814,,,,,,,,,,,,,
140.00714,1945,7756,4414,8371,,,,,,,,,,,,,
140.00714,1703,3571,8553,7774,,,,,,,,,,,,,
140.00714,3321,7796,9197,7011,,,,,,,,,,,,,
140.00714,2465,3865,6150,8149,,,,,,,,,,,,,
140.00714,2451,3272,4174,9029,,,,,,,,,,,,,
140.00714,3673,7122,9698,6570,,,,,,,,,,,,,
140.00714,1957,3098,5591,4053,,,,,,,,,,,,,
140.00714,1413,2371,2316,8998,,,,,,,,,,,,,
140.00714,1113,9047,1739,9253,,,,,,,,,,,,,
140.00714,1759,7532,7120,7949,,,,,,,,,,,,,
140.00714,2535,8024,5028,3848,,,,,,,,,,,,,
140.00714,3553,6037,7341,5123,,,,,,,,,,,,,
140.00714,3013,8115,9827,4509,,,,,,,,,,,,,
140.00714,2897,5158,8859,7571,,,,,,,,,,,,,
140.00714,1263,5473,6444,2744,,,,,,,,,,,,,
140.00714,2017,8346,4393,9402,,,,,,,,,,,,,
140.00714,1935,5590,5316,6477,,,,,,,,,,,,,
140.00714,1581,3423,5192,3229,,,,,,,,,,,,,
140.00714,2529,4970,5942,7562,,,,,,,,,,,,,
140.00714,1801,9423,3578,2466,,,,,,,,,,,,,
140.00714,3009,5644,9455,8499,,,,,,,,,,,,,
140.00714,2973,4000,5781,4409,,,,,,,,,,,,,
140.00714,2893,8059,6241,8412,,,,,,,,,,,,,
140.00714,2711,3254,9235,8697,,,,,,,,,,,,,
140.00714,2285,5079,5678,4929,,,,,,,,,,,,,
140.00714,3893,6285,9486,6008,,,,,,,,,,,,,
140.00714,3135,6642,8836,4833,,,,,,,,,,,,,
140.00714,3077,8636,8921,6040,,,,,,,,,,,,,
140.00714,2233,6201,7318,6458,,,,,,,,,,,,,
140.00714,3465,6986,8419,8433,,,,,,,,,,,,,
140.00714,2469,8701,5516,8745,,,,,,,,,,,,,
140.00714,3125,6400,6920,7692,,,,,,,,,,,,,
140.00714,2391,4214,5416,9468,,,,,,,,,,,,,
140.00714,2393,3849,5601,4089,,,,,,,,,,,,,
140.00714,1237,8235,8330,5917,,,,,,,,,,,,,
140.00714,1665,5840,2985,9195,,,,,,,,,,,,,
140.00714,1687,9665,4005,2392,,,,,,,,,,,,,
140.00714,2781,8806,8183,5570,,,,,,,,,,,,,
140.00714,2547,3582,5149,3917,,,,,,,,,,,,,
140.00714,3287,4577,6365,4341,,,,,,,,,,,,,
140.00714,2889,4639,8201,5848,,,,,,,,,,,,,
140.00714,2473,8388,5668,4084,,,,,,,,,,,,,
140.00714,2043,2363,3129,2526,,,,,,,,,,,,,
140.00714,3019,1807,6859,4503,,,,,,,,,,,,,
140.00714,2047,4321,5400,3073,,,,,,,,,,,,,
140.00714,1767,3225,3873,9368,,,,,,,,,,,,,
140.00714,1373,5851,8428,8309,,,,,,,,,,,,,
140.00714,2655,8736,4753,9175,,,,,,,,,,,,,
140.00714,2677,7080,6736,6929,,,,,,,,,,,,,
140.00714,2627,6196,7973,4138,,,,,,,,,,,,,
140.00714,2191,3337,6399,3133,,,,,,,,,,,,,
140.00714,2989,6536,8089,5542,,,,,,,,,,,,,
